-79.5752,38.5717,9,LAUREL FORK TRAILHEAD,TRAILHEAD
-92.5437093,47.57745201,9,LAURENTIAN DIVIDE PICNIC AREA,PICNIC SITE
-90.22857736,47.86383496,9,KIMBALL LAKE CARRY DOWN,BOATING SITE
-80.2753,38.1976,9,CRANBERRY GLADE PARKING,INTERPRETIVE SITE
-91.91743269,47.37912964,9,CADOTTE LAKE CAMPGROUND,CAMPGROUND
-88.818172,46.151842,9,TIMBER LAKE,TRAILHEAD
-91.06472944,47.65873811,9,LITTLE WILSON LAKE BOAT ACCESS,BOATING SITE
-89.51305556,37.84694444,9,CONSERVANCY DISTRICT,FISHING SITE
-92.49112541,48.1694732,9,ECHO LAKE CAMPGROUND,CAMPGROUND
-90.88787847,47.86350354,9,SAWBILL LAKE BOAT ACCESS,BOATING SITE
-71.227987,44.185764,9,HUTMENS TRAIL PARKING LOT,TRAILHEAD
-71.91095,44.094261,9,BLACK MTN,TRAILHEAD
-91.64525144,47.41997661,9,WHITE PINE PICNIC AREA,PICNIC SITE
-71.52848666,43.96605054,9,WATERVILLE VALLEY,SKI AREA ALPINE
-71.071461,44.45353,9,GENTIAN POND SHELTER,CAMPGROUND
-89.57396769,46.28146596,9,POMEROY LAKE CAMP,CAMPGROUND
-94.515872,47.380268,9,NORWAY BEACH LOOP,CAMPGROUND
-89.49279231,46.27222492,9,LANGFORD LAKE CAMP,CAMPGROUND
-90.73759435,47.6960169,9,BARKER LAKE BOAT ACCESS,BOATING SITE
-90.75257193,47.74025221,9,WHITE PINE LAKE FISHING PIER,FISHING SITE
-91.916333,47.37957208,9,CADOTTE LAKE SWIM SITE,SWIMMING SITE
-89.018083,45.915025,9,NICOLET NORTH TRAILHEAD #1,TRAILHEAD
-90.31009614,47.86140193,9,ELBOW  LAKE SITE 1,CAMPING AREA
-71.25365466,44.25728102,9,PINKHAM NOTCH VISITOR CENTER,"HOTEL, LODGE, RESORT"
-71.50201973,43.95646743,9,SNOW'S MT TH S,TRAILHEAD
-71.8996783,43.98961349,9,WACHIPAUKA POND TH S,TRAILHEAD
-88.712667,45.924705,9,STEVENS LAKE,CAMPGROUND
-84.6914,46.0204,9,LAKE HURON,OBSERVATION SITE
